page_slug,section,block_id,field_label,source_key,current_text,proposed_text,notes
mycopd,Clinical evidence,evidence_nice-mtg68,study limitation,clinical_evidence_detailed[nice-mtg68].study_limitation,CCG-era model — CCGs dissolved July 2022. Recalculate using current ICB population size and local COPD prevalence for any new business case.,,
mycopd,Clinical evidence,evidence_nice-mtg68,data quality note,clinical_evidence_detailed[nice-mtg68].data_quality_note,Models use CCG-era population sizes. Commissioners must recalculate for ICB/PCN populations.,,
mycopd,Clinical evidence,evidence_nice-mtg68,source label,clinical_evidence_detailed[nice-mtg68].source_label,NICE MTG68,,
mycopd,Clinical evidence,evidence_nice-mtg68,source url,clinical_evidence_detailed[nice-mtg68].source_url,https://www.nice.org.uk/guidance/mtg68,,
mycopd,Clinical evidence,evidence_nice-mtg68,url full text,clinical_evidence_detailed[nice-mtg68].url_full_text,https://www.nice.org.uk/guidance/mtg68,,
mycopd,Clinical evidence,evidence_nice-mtg68,url pubmed,clinical_evidence_detailed[nice-mtg68].url_pubmed,https://pubmed.ncbi.nlm.nih.gov/37246188/,,
mycopd,Clinical evidence,evidence_nice-mtg68,peer reviewed,clinical_evidence_detailed[nice-mtg68].peer_reviewed,true,,
mycopd,Clinical evidence,evidence_nice-mtg68,coi,clinical_evidence_detailed[nice-mtg68].coi,false,,
mycopd,Clinical evidence,evidence_nice-mtg68,data quality flag,clinical_evidence_detailed[nice-mtg68].data_quality_flag,true,,
mycopd,NICE guidance,nice_ref_0,Reference title,nice_guidance_refs[0].ref,NICE HTE19 (HTG736),,
mycopd,NICE guidance,nice_ref_0,Date,nice_guidance_refs[0].date,December 2024,,
mycopd,NICE guidance,nice_ref_0,Note,nice_guidance_refs[0].note,,,
mycopd,NICE guidance,nice_ref_0,URL,nice_guidance_refs[0].url,https://www.nice.org.uk/guidance/htg736,,
mycopd,NICE guidance,nice_ref_0,Type (badge),nice_guidance_refs[0].type,EVA,,
mycopd,NICE guidance,nice_ref_1,Reference title,nice_guidance_refs[1].ref,NICE MTG68,,
mycopd,NICE guidance,nice_ref_1,Date,nice_guidance_refs[1].date,March 2022,,
mycopd,NICE guidance,nice_ref_1,Note,nice_guidance_refs[1].note,,,
mycopd,NICE guidance,nice_ref_1,URL,nice_guidance_refs[1].url,https://www.nice.org.uk/guidance/mtg68,,
mycopd,NICE guidance,nice_ref_1,Type (badge),nice_guidance_refs[1].type,MTG,,
mycopd,Demo access,demo,Demo notes,demo_notes,Live demo environment not publicly available. Contact my mhealth via mymhealth.com/contact-us.,,
mycopd,Demo access,demo,Link label 1,demo_variants[0].label,Product website,,
mycopd,Demo access,demo,URL 1,demo_variants[0].url,https://mymhealth.com,,
mycopd,NHS and care system integrations,integrations_table,FHIR,technical_integrations.fhir,Not confirmed,,
mycopd,NHS and care system integrations,integrations_table,EMIS,technical_integrations.emis,Not confirmed,,
mycopd,NHS and care system integrations,integrations_table,NHS Login (table),nhs_login_integration_display,Yes,,
mycopd,NHS and care system integrations,integrations_table,NHS Notify (table),nhs_notify_integration_display,No,,
mycopd,NHS and care system integrations,integrations_table,Population health dashboard,technical_integrations.population_health_dashboard,Yes,,
mycopd,NHS and care system integrations,integrations_table,Device integration,technical_integrations.device_integration,No device integration required for Essentials tier. Pro tier supports clinician dashboard.,,
mycopd,NHS and care system integrations,integrations_table,Languages,technical_integrations.languages,English,,
mycopd,NHS and care system integrations,integrations_table,Data hosting,technical_integrations.data_hosting,UK/EU-based servers,,
mycopd,NHS and care system integrations,integrations_table,NHS App integration (JSON),nhs_app_integration,false,,
mycopd,NHS and care system integrations,integrations_table,Interop snapshot: show NHS App,interop_snapshot_show_nhs_app,,,
mycopd,Commissioning snapshot (card inputs),snapshot,live_icbs (compare/snippets),live_icbs,5,,Not rendered in Scale section on PDP
mycopd,Commissioning snapshot (card inputs),snapshot,linked_funding_ids,linked_funding_ids,nhse-copd-wave2,,
mycopd,Commissioning snapshot (card inputs),snapshot,funding_ids (legacy),funding_ids,(none),,
mycopd,Commercial model and cost,commercial,Pricing model,pricing_model,National negotiated rate,,
mycopd,Commercial model and cost,commercial,National price,national_price_available,Available,,
mycopd,Commercial model and cost,commercial,Indicative price (+ confidence subline),indicative_price_text,"National framework pricing available. Indicative cost per patient per year is in the range of £50–£100 depending on volume and modules selected. Contact supplier for current pricing schedule.

Pricing confidence: Supplier-reported",,
mycopd,Commercial model and cost,commercial,Service wrap included,service_wrap_included,Yes,,
mycopd,Commercial model and cost,commercial,Service wrap details,service_wrap_detail,"Standard contract includes implementation support, clinical dashboard access, patient technical support, and quarterly reporting. Enhanced wrap with EPR integration and bespoke reporting available at additional cost.",,
mycopd,Commercial model and cost,commercial,Procurement / contract notes,procurement_notes,G-Cloud and direct ICB procurement routes available. 3-year contract typical.,,
mycopd,Commercial model and cost,commercial,NHSE £125k funding note,nhse_125k_note,Clinitouch is explicitly named in NHSE winter 2024 COPD funding. myCOPD eligibility not confirmed — verify with NHSE before including in business case.,,
mycopd,Commercial model and cost,commercial,Monitoring / ongoing service model,monitoring_model,Essentials: patient self-managed. Pro: clinician dashboard with remote monitoring — not 24/7.,,
mycopd,Indicative financial context,financial,Expected benefit,expected_benefit_note,"Potential to reduce face-to-face PR appointments and extend PR capacity. May contribute to lower emergency admission rates for COPD, though attribution is difficult to isolate. Benefits are most clearly realised where the app is embedded in existing clinical pathways rather than offered as a standalone tool.",,
mycopd,Indicative financial context,financial,Tariff considerations,tariff_considerations,"NICE MTG68 modelled £86,297 cost saving per CCG (AECOPD, 74% probability) and £22,779 per CCG (PR, 86% probability). These are CCG-era models — CCGs dissolved July 2022. Commissioners should recalculate using current ICB/PCN population size and local COPD prevalence. Digital PR is not currently separately reimbursed under national tariff; consider whether savings from reduced face-to-face PR offset the per-patient licence cost.",,
mycopd,Indicative financial context,financial,Provider income impact,provider_income_note,Providers delivering face-to-face PR may see reduced activity if digital PR diverts referrals. Consider gainshare or pathway redesign arrangements to align incentives.,,
mycopd,Indicative financial context,financial,ROI note,roi_note,"Supplier-reported ROI models suggest cost savings of £200–£400 per patient compared with face-to-face PR, primarily from reduced venue and staffing costs. Independent validation of these figures in the NHS context is limited. NHS Grampian service evaluation also signalled fewer unscheduled contacts. Commissioners should request site-specific modelling.",,
mycopd,Indicative financial context,financial,Minimum conditions for success,minimum_conditions_for_success,"Respiratory clinical lead, pathway agreement with clinical teams, minimum 500 patient cohort for meaningful outcome data.",,
mycopd,Indicative financial context,financial,Directional disclaimer (callout),ui_static:indicative_financial_disclaimer,"These are directional indicators only. Local finance modelling using actual baseline activity, population size and pathway design is required before any business case submission.",,Static UI below tariff section
mycopd,Related funding opportunities,funding_nhse-copd-wave2,Title,funding[nhse-copd-wave2].title,NHSE ICB COPD Digital Technology Fund,,
mycopd,Related funding opportunities,funding_nhse-copd-wave2,Description,funding[nhse-copd-wave2].description,NHS England funding to support ICBs in commissioning digital COPD technology. Clinitouch explicitly named as eligible technology. Other HTE19 apps — confirm eligibility with NHSE.,,
mycopd,Related funding opportunities,funding_nhse-copd-wave2,Status,funding[nhse-copd-wave2].status,open,,
mycopd,Related funding opportunities,funding_nhse-copd-wave2,Value,funding[nhse-copd-wave2].total_value,"£125,000 per ICB",,
mycopd,Related funding opportunities,funding_nhse-copd-wave2,External URL,funding[nhse-copd-wave2].external_url,https://www.england.nhs.uk,,
mycopd,Express interest callout,express_interest,Body (rendered),express_interest_body_rendered,Contact my mhealth NHS team to discuss deployment in your ICB.,,Rendered in page.tsx
mycopd,Express interest callout,express_interest,Heading (static),ui_static:express_interest_heading,Express interest,,
mycopd,Sidebar — Quick facts,quick_facts,Maturity (JSON),sidebar.maturity_level,scaled,,Repeated in Quick facts card
mycopd,Sidebar — Quick facts,quick_facts,Maturity (UI badge),sidebar.maturity_level__display,Established,,Derived: MaturityBadge
mycopd,Sidebar — Quick facts,quick_facts,Local effort (JSON),sidebar.local_wraparound,medium,,
mycopd,Sidebar — Quick facts,quick_facts,Local effort (UI badge),sidebar.local_wraparound__display,Medium,,Derived: EffortBadge
mycopd,Sidebar — Quick facts,quick_facts,Device class,device_class,Class I SaMD,,
mycopd,Sidebar — Quick facts,quick_facts,Device class explainer — summary,ui_static:device_class_summary,What is a Class I device,,
mycopd,Sidebar — Quick facts,quick_facts,Device class explainer — body,ui_static:device_class_body,"Software that supports clinical decisions but doesn't directly drive them: for example, a tool that records or displays patient data. It's low-risk, so manufacturer can self-certify compliance. No UK approved body assessment is required, though MHRA registration and technical documentation are still mandatory.",,
mycopd,Sidebar — Quick facts,quick_facts,Supervision model (JSON),sidebar.supervision_model,self_management_only,,
mycopd,Sidebar — Quick facts,quick_facts,Supervision (UI badge),sidebar.supervision_model__display,Self-management,,Derived: SupervisionBadge
mycopd,Sidebar — Quick facts,quick_facts,Target patients,target_patients,"Adults aged 18+ with COPD (all GOLD grades A–E), including mild, moderate, severe and newly diagnosed.",,
mycopd,Sidebar — Assurance,assurance,DTAC (JSON),dtac_status,passed_refresh_required,,
mycopd,Sidebar — Assurance,assurance,DTAC (UI badge),dtac_status__display,Completed – refresh required,,Derived: DtacBadge
mycopd,Sidebar — Assurance,assurance,DTAC note,dtac_note,Central DTAC completion is over 3 years old. Updated DTAC form (February 2026) applies from April 2026. Commissioning organisations must request the current form from my mhealth and complete local due diligence.,,
mycopd,Sidebar — Assurance,assurance,DCB0129,dcb0129_status,Confirmed,,
mycopd,Sidebar — Assurance,assurance,GDPR (first sentence in UI),gdpr_note,UK/EU-based servers,,
mycopd,Sidebar — Assurance,assurance,GDPR (full JSON),gdpr_note_full,UK/EU-based servers. Data Processing Agreement available for NHS organisations.,,
mycopd,Sidebar — Assurance,assurance,ISO 27001,iso27001,Not confirmed in reviewed sources,,
mycopd,Sidebar — Assurance,assurance,Cyber Essentials,cyber_essentials,Held (annual renewal required),,
mycopd,Sidebar — Assurance,assurance,DSP Toolkit,dspt_status,Compliant,,
mycopd,Sidebar — Assurance,assurance,Cyber notes,cyber_notes,Cyber Essentials held (annual renewal). ISO 27001 not confirmed in reviewed sources.,,
mycopd,Sidebar — Supplier contact,supplier_contact,Contact email,supplier_contact_email,nhs@mymhealth.com,,
mycopd,Sidebar — Sources,sources,Source summary,source_summary,"NICE HTG736, NICE MTG68, JMIR mHealth Cooper et al. 2022, my mhealth evidence catalogue, NHS Grampian service evaluation, Jersey evaluation report.",,
mycopd,Sidebar — Sources,sources,Confidence note,confidence_note,Content based on publicly available information. All claims should be verified with my mhealth before use in procurement documentation.,,
mycopd,Alerts and notices,alerts,Decommissioning,decommissioning_alert,BNSSG ICB decommissioned myCOPD in January 2025 (no new enrolments). Reasons not publicly documented — investigate before commissioning in similar environments.,,
mycopd,Alerts and notices,alerts,DTAC refresh,dtac_note_refresh,Central DTAC completion is over 3 years old. Updated DTAC form (February 2026) applies from April 2026. Commissioning organisations must request the current form from my mhealth and complete local due diligence.,,
