page_slug,section,block_id,field_label,source_key,current_text,proposed_text,notes
myheart,Indicative financial context,financial,Expected benefit,expected_benefit_note,"NICE EAG model found cost-saving vs conventional rehabilitation. 275,000+ CR/education sessions delivered in 2020. Demonstrated ability to surpass 2028 NHS CR uptake targets.",,
myheart,Indicative financial context,financial,Tariff considerations,tariff_considerations,Model using CR service delivery costs. Potential to dramatically increase CR uptake towards NHS Long-Term Plan targets.,,
myheart,Indicative financial context,financial,Provider income impact,provider_income_note,Higher digital uptake may change the mix of centre-based vs remote CR; align payment mechanisms so trusts are not disincentivised to refer.,,
myheart,Indicative financial context,financial,ROI note,roi_note,NICE EAG model found cost-saving vs conventional rehabilitation. Key ROI driver is increasing CR uptake without proportional increase in staffing costs.,,
myheart,Indicative financial context,financial,Minimum conditions for success,minimum_conditions_for_success,"Established CR service pathway, CR team trained on platform, minimum 200 patient cohort for meaningful outcome data.",,
myheart,Indicative financial context,financial,Directional disclaimer (callout),ui_static:indicative_financial_disclaimer,"These are directional indicators only. Local finance modelling using actual baseline activity, population size and pathway design is required before any business case submission.",,Static UI below tariff section
myheart,Related funding opportunities,funding_health-innovation-network,Title,funding[health-innovation-network].title,Health Innovation Network adoption support,,
myheart,Related funding opportunities,funding_health-innovation-network,Description,funding[health-innovation-network].description,Regional teams across England support adoption of NICE-endorsed innovations. Contact your local Health Innovation Network for implementation support and to ask whether any adoption funding or facilitation is available for your system.,,
myheart,Related funding opportunities,funding_health-innovation-network,Status,funding[health-innovation-network].status,open,,
myheart,Related funding opportunities,funding_health-innovation-network,Value,funding[health-innovation-network].total_value,£1m,,
myheart,Related funding opportunities,funding_health-innovation-network,External URL,funding[health-innovation-network].external_url,https://www.nhsx.nhs.uk,,
myheart,Express interest callout,express_interest,Body (rendered),express_interest_body_rendered,Contact my mhealth NHS team to discuss deployment in your ICB.,,Rendered in page.tsx
myheart,Express interest callout,express_interest,Heading (static),ui_static:express_interest_heading,Express interest,,
myheart,Sidebar — Quick facts,quick_facts,Maturity (JSON),sidebar.maturity_level,scaled,,Repeated in Quick facts card
myheart,Sidebar — Quick facts,quick_facts,Maturity (UI badge),sidebar.maturity_level__display,Established,,Derived: MaturityBadge
myheart,Sidebar — Quick facts,quick_facts,Local effort (JSON),sidebar.local_wraparound,medium,,
myheart,Sidebar — Quick facts,quick_facts,Local effort (UI badge),sidebar.local_wraparound__display,Medium,,Derived: EffortBadge
myheart,Sidebar — Quick facts,quick_facts,Device class,device_class,Class I SaMD,,
myheart,Sidebar — Quick facts,quick_facts,Device class explainer — summary,ui_static:device_class_summary,What is a Class I device,,
myheart,Sidebar — Quick facts,quick_facts,Device class explainer — body,ui_static:device_class_body,"Software that supports clinical decisions but doesn't directly drive them: for example, a tool that records or displays patient data. It's low-risk, so manufacturer can self-certify compliance. No UK approved body assessment is required, though MHRA registration and technical documentation are still mandatory.",,
myheart,Sidebar — Quick facts,quick_facts,Supervision model (JSON),sidebar.supervision_model,self_management_only,,
myheart,Sidebar — Quick facts,quick_facts,Supervision (UI badge),sidebar.supervision_model__display,Self-management,,Derived: SupervisionBadge
myheart,Sidebar — Quick facts,quick_facts,Target patients,target_patients,"Adults with heart failure, post-cardiac event, or post-cardiac surgery requiring cardiac rehabilitation.",,
myheart,Sidebar — Assurance,assurance,DTAC (JSON),dtac_status,passed_refresh_required,,
myheart,Sidebar — Assurance,assurance,DTAC (UI badge),dtac_status__display,Completed – refresh required,,Derived: DtacBadge
myheart,Sidebar — Assurance,assurance,DTAC note,dtac_note,my mhealth platform centrally DTAC assessed and completed. Refresh required. QISMET accredited.,,
myheart,Sidebar — Assurance,assurance,DCB0129,dcb0129_status,Covered by mymhealth platform,,
myheart,Sidebar — Assurance,assurance,GDPR (first sentence in UI),gdpr_note,Confirm data hosting and DPA terms with my mhealth Limited,,
myheart,Sidebar — Assurance,assurance,GDPR (full JSON),gdpr_note_full,Confirm data hosting and DPA terms with my mhealth Limited.,,
myheart,Sidebar — Assurance,assurance,ISO 27001,iso27001,Check with supplier,,
myheart,Sidebar — Assurance,assurance,Cyber Essentials,cyber_essentials,Check with supplier,,
myheart,Sidebar — Assurance,assurance,DSP Toolkit,dspt_status,Covered by mymhealth platform,,
myheart,Sidebar — Assurance,assurance,Cyber notes,cyber_notes,"DTAC completed, QISMET accredited. Confirm current security certifications with my mhealth.",,
myheart,Sidebar — Supplier contact,supplier_contact,Contact email,supplier_contact_email,nhs@mymhealth.com,,
myheart,Sidebar — Sources,sources,Source summary,source_summary,"NICE HTG764, UH Derby & Burton evaluation, Dorset County Hospital case study, mymhealth.com/studies, CUOREMA Eurostars announcement.",,
myheart,Sidebar — Sources,sources,Confidence note,confidence_note,myHeart has the largest documented NHS deployment among HTG764 platforms. DTAC completed (refresh required). Verify current assurance and pricing with my mhealth before procurement.,,
myheart,Alerts and notices,alerts,DTAC refresh,dtac_note_refresh,my mhealth platform centrally DTAC assessed and completed. Refresh required. QISMET accredited.,,
